City,Value,ValueFaux,y
Conni,26,-1000,0
Connie,31,-1000,0
Conny,95,-1000,0
Consolata,67,-1000,0
Constance,5,-1000,0
Constancia,44,-1000,0
Constancy,56,-1000,0
Constanta,39,-1000,0
Constantia,18,-1000,0
Constantina,26,-1000,0
Constantine,61,-1000,0
Consuela,14,-1000,0
Consuelo,66,-1000,0
Cookie,75,-1000,0
Cora,12,-1000,0
Corabel,15,-1000,0
Corabella,48,-1000,0
Corabelle,13,-1000,0
Coral,50,-1000,0
Coralie,71,-1000,0
Coraline,52,-1000,0
Coralyn,2,-1000,0
Cordelia,66,-1000,0
Cordelie,22,-1000,0
Cordey,68,-1000,0
Cordi,71,-1000,0
Cordie,82,-1000,0
Cordula,97,-1000,0
Cordy,91,-1000,0
Coreen,17,-1000,0
Corella,94,-1000,0
Corenda,13,-1000,0
Corene,23,-1000,0
Coretta,53,-1000,0
Corette,17,-1000,0
Corey,3,-1000,0
Cori,9,-1000,0
Corie,1,-1000,0
Corilla,86,-1000,0
Corina,78,-1000,0
Corine,59,-1000,0
Corinna,15,-1000,0
Corinne,65,-1000,0
Coriss,51,-1000,0
Corissa,96,-1000,0
Corliss,55,-1000,0
Corly,27,-1000,0
Cornela,66,-1000,0
Cornelia,51,-1000,0
Cornelle,74,-1000,0
Cornie,6,-1000,0
Corny,44,-1000,0
Correna,30,-1000,0
Correy,77,-1000,0
Corri,87,-1000,0
Corrianne,6,-1000,0
Corrie,53,-1000,0
Corrina,99,-1000,0
Corrine,20,-1000,0
Corrinne,46,-1000,0
Corry,2,-1000,0
Cortney,65,-1000,0
Cory,53,-1000,0
Cosetta,50,-1000,0
Cosette,78,-1000,0
Costanza,65,-1000,0
Courtenay,23,-1000,0
Courtnay,10,-1000,0
Courtney,21,-1000,0
Crin,99,-1000,0
Cris,8,-1000,0
Crissie,98,-1000,0
Crissy,76,-1000,0
Crista,83,-1000,0
Cristabel,55,-1000,0
Cristal,61,-1000,0
Cristen,69,-1000,0
Cristi,86,-1000,0
Cristie,95,-1000,0
Cristin,86,-1000,0
Cristina,47,-1000,0
Cristine,41,-1000,0
Cristionna,23,-1000,0
Cristy,9,-1000,0
Crysta,30,-1000,0
Crystal,87,-1000,0
Crystie,61,-1000,0
Cthrine,62,-1000,0
Cyb,41,-1000,0
Cybil,52,-1000,0
Cybill,33,-1000,0
Cymbre,14,-1000,0
Cynde,33,-1000,0
Cyndi,20,-1000,0
Cyndia,76,-1000,0
Cyndie,60,-1000,0
Cyndy,77,-1000,0
Cynthea,57,-1000,0
Cynthia,86,-1000,0
Cynthie,13,-1000,0
Cynthy,89,-1000,0
Dacey,61,-1000,0
Dacia,77,-1000,0
Dacie,90,-1000,0
Dacy,58,-1000,0
Dael,53,-1000,0
Daffi,40,-1000,0
Daffie,51,-1000,0
Daffy,3,-1000,0
Dagmar,37,-1000,0
Dahlia,12,-1000,0
Daile,10,-1000,0
Daisey,70,-1000,0
Daisi,34,-1000,0
Daisie,36,-1000,0
Daisy,27,-1000,0
Dale,70,-1000,0
Dalenna,3,-1000,0
Dalia,41,-1000,0
Dalila,65,-1000,0
Dallas,37,-1000,0
Daloris,24,-1000,0
Damara,23,-1000,0
Damaris,95,-1000,0
Damita,59,-1000,0
Dana,11,-1000,0
Danell,61,-1000,0
Danella,94,-1000,0
Danette,15,-1000,0
Dani,73,-1000,0
Dania,82,-1000,0
Danica,23,-1000,0
Danice,24,-1000,0
Daniela,28,-1000,0
Daniele,48,-1000,0
Daniella,21,-1000,0
Danielle,61,-1000,0
Danika,73,-1000,0
Danila,85,-1000,0
Danit,40,-1000,0
Danita,11,-1000,0
Danna,95,-1000,0
Danni,19,-1000,0
Dannie,96,-1000,0
Danny,71,-1000,0
Dannye,27,-1000,0
Danya,90,-1000,0
Danyelle,52,-1000,0
Danyette,75,-1000,0
Daphene,69,-1000,0
Daphna,6,-1000,0
Daphne,40,-1000,0
Dara,41,-1000,0
Darb,70,-1000,0
Darbie,95,-1000,0
Darby,58,-1000,0
Darcee,38,-1000,0
Darcey,7,-1000,0
Darci,50,-1000,0
Darcie,53,-1000,0
Darcy,37,-1000,0
Darda,42,-1000,0
Dareen,52,-1000,0
Darell,1,-1000,0
Darelle,68,-1000,0
Dari,83,-1000,0
Daria,48,-1000,0
Darice,6,-1000,0
Darla,36,-1000,0
Darleen,16,-1000,0
Darlene,61,-1000,0
Darline,45,-1000,0
Darlleen,75,-1000,0
Daron,71,-1000,0
Darrelle,42,-1000,0
Darryl,91,-1000,0
Darsey,26,-1000,0
Darsie,52,-1000,0
Darya,95,-1000,0
Daryl,3,-1000,0
Daryn,37,-1000,0
Dasha,0,-1000,0
Dasi,87,-1000,0
Dasie,5,-1000,0
Dasya,96,-1000,0
Datha,66,-1000,0
Daune,21,-1000,0
Daveen,1,-1000,0
Daveta,47,-1000,0
Davida,54,-1000,0
Davina,63,-1000,0
Davine,35,-1000,0
Davita,24,-1000,0
Dawn,51,-1000,0
Dawna,12,-1000,0
Dayle,35,-1000,0
Dayna,78,-1000,0
Ddene,90,-1000,0
De,19,-1000,0
Deana,67,-1000,0
Deane,76,-1000,0
Deanna,59,-1000,0
Deanne,80,-1000,0
Deb,29,-1000,0
Debbi,13,-1000,0
Debbie,63,-1000,0
Debby,72,-1000,0
Debee,38,-1000,0
Debera,85,-1000,0
Debi,38,-1000,0
Debor,5,-1000,0
Debora,94,-1000,0
Deborah,9,-1000,0
Debra,38,-1000,0
Dede,88,-1000,0
Dedie,58,-1000,0
Dedra,0,-1000,0
Dee,75,-1000,0
Dee Dee,69,-1000,0
Deeann,46,-1000,0
Deeanne,35,-1000,0
Deedee,54,-1000,0
Deena,21,-1000,0
Deerdre,80,-1000,0
Deeyn,58,-1000,0
Dehlia,79,-1000,0
Deidre,78,-1000,0
Deina,48,-1000,0
Deirdre,40,-1000,0
Del,65,-1000,0
Dela,80,-1000,0
Delcina,71,-1000,0
Delcine,64,-1000,0
Delia,45,-1000,0
Delila,83,-1000,0
Delilah,57,-1000,0
Delinda,95,-1000,0
Dell,91,-1000,0
Della,59,-1000,0
Delly,69,-1000,0
Delora,21,-1000,0
Delores,6,-1000,0
Deloria,82,-1000,0
Deloris,70,-1000,0
Delphine,42,-1000,0
Delphinia,88,-1000,0
Demeter,99,-1000,0
Demetra,97,-1000,0
Demetria,55,-1000,0
Demetris,32,-1000,0
Dena,5,-1000,0
Deni,56,-1000,0
Denice,79,-1000,0
Denise,57,-1000,0
Denna,91,-1000,0
Denni,67,-1000,0
Dennie,88,-1000,0
Denny,13,-1000,0
Deny,79,-1000,0
Denys,7,-1000,0
Denyse,16,-1000,0
Deonne,14,-1000,0
Desdemona,40,-1000,0
Desirae,72,-1000,0
Desiree,20,-1000,0
Desiri,83,-1000,0
Deva,63,-1000,0
Devan,56,-1000,0
Devi,45,-1000,0
Devin,31,-1000,0
Devina,99,-1000,0
Devinne,24,-1000,0
Devon,73,-1000,0
Devondra,92,-1000,0
Devonna,21,-1000,0
Devonne,16,-1000,0
Devora,61,-1000,0
Di,27,-1000,0
Diahann,5,-1000,0
Dian,99,-1000,0
Diana,93,-1000,0
Diandra,25,-1000,0
Diane,54,-1000,0
Diane-Marie,96,-1000,0
Dianemarie,42,-1000,0
Diann,6,-1000,0
Dianna,97,-1000,0
Dianne,66,-1000,0
Diannne,9,-1000,0
Didi,23,-1000,0
Dido,34,-1000,0
Diena,68,-1000,0
Dierdre,87,-1000,0
Dina,16,-1000,0
Dinah,42,-1000,0
Dinnie,52,-1000,0
Dinny,65,-1000,0
Dion,18,-1000,0
Dione,50,-1000,0
Dionis,46,-1000,0
Dionne,57,-1000,0
Dita,55,-1000,0
Dix,52,-1000,0
Dixie,98,-1000,0
Dniren,37,-1000,0
Dode,84,-1000,0
Dodi,27,-1000,0
Dodie,29,-1000,0
Dody,88,-1000,0
Doe,85,-1000,0
Doll,6,-1000,0
Dolley,34,-1000,0
Dolli,75,-1000,0
Dollie,29,-1000,0
Dolly,35,-1000,0
Dolores,76,-1000,0
Dolorita,67,-1000,0
Doloritas,25,-1000,0
Domeniga,29,-1000,0
Dominga,22,-1000,0
Domini,45,-1000,0
Dominica,59,-1000,0
Dominique,56,-1000,0
Dona,91,-1000,0
Donella,95,-1000,0
Donelle,22,-1000,0
Donetta,20,-1000,0
Donia,32,-1000,0
Donica,97,-1000,0
Donielle,19,-1000,0
Donna,26,-1000,0
Donnamarie,80,-1000,0
Donni,90,-1000,0
Donnie,27,-1000,0
Donny,94,-1000,0
Dora,96,-1000,0
Doralia,77,-1000,0
Doralin,1,-1000,0
Doralyn,64,-1000,0
Doralynn,14,-1000,0
Doralynne,50,-1000,0
Dore,59,-1000,0
Doreen,62,-1000,0
Dorelia,69,-1000,0
Dorella,60,-1000,0
Dorelle,29,-1000,0
Dorena,8,-1000,0
Dorene,66,-1000,0
Doretta,35,-1000,0
Dorette,70,-1000,0
Dorey,0,-1000,0
Dori,75,-1000,0
Doria,16,-1000,0
Dorian,20,-1000,0
Dorice,85,-1000,0
Dorie,50,-1000,0
Dorine,36,-1000,0
Doris,97,-1000,0
Dorisa,54,-1000,0
Dorise,57,-1000,0
Dorita,16,-1000,0
Doro,32,-1000,0
Dorolice,69,-1000,0
Dorolisa,71,-1000,0
Dorotea,90,-1000,0
Doroteya,34,-1000,0
Dorothea,96,-1000,0
Dorothee,24,-1000,0
Dorothy,30,-1000,0
Dorree,6,-1000,0
Dorri,9,-1000,0
Dorrie,16,-1000,0
Dorris,11,-1000,0
Dorry,41,-1000,0
Dorthea,67,-1000,0
Dorthy,88,-1000,0
Dory,46,-1000,0
Dosi,7,-1000,0
Dot,69,-1000,0
Doti,12,-1000,0
Dotti,55,-1000,0
Dottie,35,-1000,0
Dotty,83,-1000,0
Dre,16,-1000,0
Dreddy,0,-1000,0
Dredi,72,-1000,0
Drona,26,-1000,0
Dru,79,-1000,0
Druci,98,-1000,0
Drucie,7,-1000,0
Drucill,97,-1000,0
Drucy,98,-1000,0
Drusi,53,-1000,0
Drusie,78,-1000,0
Drusilla,30,-1000,0
Drusy,15,-1000,0
Dulce,82,-1000,0
Dulcea,44,-1000,0
Dulci,30,-1000,0
Dulcia,70,-1000,0
Dulciana,30,-1000,0
Dulcie,63,-1000,0
Dulcine,22,-1000,0
Dulcinea,5,-1000,0
Dulcy,65,-1000,0
Dulsea,41,-1000,0
Dusty,24,-1000,0
Dyan,61,-1000,0
Dyana,70,-1000,0
Dyane,29,-1000,0
Dyann,54,-1000,0
Dyanna,4,-1000,0
Dyanne,30,-1000,0
Dyna,67,-1000,0
Dynah,90,-1000,0
Eachelle,15,-1000,0
Eada,5,-1000,0
Eadie,30,-1000,0
Eadith,16,-1000,0
Ealasaid,98,-1000,0
Eartha,27,-1000,0
Easter,32,-1000,0
Eba,95,-1000,0
Ebba,49,-1000,0
Ebonee,66,-1000,0
Ebony,41,-1000,0
Eda,75,-1000,0
Eddi,45,-1000,0
Eddie,29,-1000,0
Eddy,51,-1000,0
Ede,59,-1000,0
Edee,88,-1000,0
Edeline,4,-1000,0
Eden,24,-1000,0
Edi,38,-1000,0
Edie,16,-1000,0
Edin,13,-1000,0
Edita,49,-1000,0
Edith,66,-1000,0
Editha,93,-1000,0
Edithe,92,-1000,0
Ediva,44,-1000,0
Edna,42,-1000,0
Edwina,25,-1000,0
Edy,1,-1000,0
Edyth,29,-1000,0
Edythe,61,-1000,0
Effie,75,-1000,0
Eileen,45,-1000,0
Eilis,35,-1000,0
Eimile,51,-1000,0
Eirena,18,-1000,0
Ekaterina,86,-1000,0
Elaina,59,-1000,0
Elaine,63,-1000,0
Elana,20,-1000,0
Elane,12,-1000,0
Elayne,23,-1000,0
Elberta,85,-1000,0
Elbertina,53,-1000,0
Elbertine,23,-1000,0
Eleanor,54,-1000,0
Eleanora,47,-1000,0
Eleanore,36,-1000,0
Electra,2,-1000,0
Eleen,24,-1000,0
Elena,7,-1000,0
Elene,26,-1000,0
Eleni,65,-1000,0
Elenore,77,-1000,0
Eleonora,44,-1000,0
Eleonore,79,-1000,0
Elfie,92,-1000,0
Elfreda,23,-1000,0
Elfrida,92,-1000,0
Elfrieda,68,-1000,0
Elga,82,-1000,0
Elianora,99,-1000,0
Elianore,52,-1000,0
Elicia,47,-1000,0
Elie,34,-1000,0
Elinor,93,-1000,0
Elinore,38,-1000,0
Elisa,25,-1000,0
Elisabet,19,-1000,0
Elisabeth,49,-1000,0
Elisabetta,84,-1000,0
Elise,95,-1000,0
Elisha,14,-1000,0
Elissa,15,-1000,0
Elita,12,-1000,0
Eliza,13,-1000,0
Elizabet,71,-1000,0
Elizabeth,89,-1000,0
Elka,96,-1000,0
Elke,40,-1000,0
Ella,79,-1000,0
Elladine,76,-1000,0
Elle,84,-1000,0
Ellen,57,-1000,0
Ellene,53,-1000,0
Ellette,17,-1000,0
Elli,14,-1000,0
Ellie,73,-1000,0
Ellissa,31,-1000,0
Elly,10,-1000,0
Ellyn,41,-1000,0
Ellynn,73,-1000,0
Elmira,65,-1000,0
Elna,94,-1000,0
Elnora,22,-1000,0
Elnore,22,-1000,0
Eloisa,22,-1000,0
Eloise,75,-1000,0
Elonore,92,-1000,0
Elora,47,-1000,0
Elsa,3,-1000,0
Elsbeth,0,-1000,0
Else,67,-1000,0
Elset,83,-1000,0
Elsey,54,-1000,0
Elsi,20,-1000,0
Elsie,35,-1000,0
Elsinore,58,-1000,0
Elspeth,10,-1000,0
Elsy,0,-1000,0
Elva,33,-1000,0
Elvera,84,-1000,0
Elvina,47,-1000,0
Elvira,67,-1000,0
Elwira,45,-1000,0
Elyn,89,-1000,0
Elyse,13,-1000,0
Elysee,86,-1000,0
Elysha,21,-1000,0
Elysia,18,-1000,0
Elyssa,96,-1000,0
Em,18,-1000,0
Ema,92,-1000,0
Emalee,49,-1000,0
Emalia,70,-1000,0
Emelda,45,-1000,0
Emelia,63,-1000,0
Emelina,17,-1000,0
Emeline,14,-1000,0
Emelita,78,-1000,0
Emelyne,71,-1000,0
Emera,43,-1000,0
Emilee,70,-1000,0
Emili,57,-1000,0
Emilia,95,-1000,0
Emilie,40,-1000,0
Emiline,70,-1000,0
Emily,98,-1000,0
Emlyn,54,-1000,0
Emlynn,80,-1000,0
Emlynne,13,-1000,0
Emma,76,-1000,0
Emmalee,38,-1000,0
Emmaline,44,-1000,0
Emmalyn,79,-1000,0
Emmalynn,27,-1000,0
Emmalynne,86,-1000,0
Emmeline,83,-1000,0
Emmey,72,-1000,0
Emmi,69,-1000,0
Emmie,31,-1000,0
Emmy,49,-1000,0
Emmye,77,-1000,0
Emogene,55,-1000,0
Emyle,15,-1000,0
Emylee,67,-1000,0
Engracia,49,-1000,0
Enid,25,-1000,0
Enrica,41,-1000,0
Enrichetta,80,-1000,0
Enrika,13,-1000,0
Enriqueta,35,-1000,0
Eolanda,42,-1000,0
Eolande,30,-1000,0
Eran,30,-1000,0
Erda,30,-1000,0
Erena,31,-1000,0
Erica,22,-1000,0
Ericha,43,-1000,0
Ericka,48,-1000,0
Erika,84,-1000,0
Erin,30,-1000,0
Erina,4,-1000,0
Erinn,19,-1000,0
Erinna,91,-1000,0
Erma,37,-1000,0
Ermengarde,5,-1000,0
Ermentrude,72,-1000,0
Ermina,3,-1000,0
Erminia,4,-1000,0
Erminie,26,-1000,0
Erna,90,-1000,0
Ernaline,97,-1000,0
Ernesta,88,-1000,0
Ernestine,54,-1000,0
Ertha,32,-1000,0
Eryn,94,-1000,0
Esma,4,-1000,0
Esmaria,37,-1000,0
Esme,38,-1000,0
Esmeralda,84,-1000,0
Essa,42,-1000,0
Essie,94,-1000,0
Essy,3,-1000,0
Esta,29,-1000,0
Estel,63,-1000,0
Estele,70,-1000,0
Estell,42,-1000,0
Estella,10,-1000,0
Estelle,46,-1000,0
Ester,64,-1000,0
Esther,6,-1000,0
Estrella,97,-1000,0
Estrellita,60,-1000,0
Ethel,68,-1000,0
Ethelda,21,-1000,0
Ethelin,95,-1000,0
Ethelind,94,-1000,0
Etheline,65,-1000,0
Ethelyn,31,-1000,0
Ethyl,89,-1000,0
Etta,77,-1000,0
Etti,5,-1000,0
Ettie,67,-1000,0
Etty,62,-1000,0
Eudora,90,-1000,0
Eugenia,75,-1000,0
Eugenie,36,-1000,0
Eugine,69,-1000,0
Eula,30,-1000,0
Eulalie,32,-1000,0
Eunice,95,-1000,0
Euphemia,37,-1000,0
Eustacia,55,-1000,0
Eva,60,-1000,0
Evaleen,85,-1000,0
Evangelia,31,-1000,0
Evangelin,5,-1000,0
Evangelina,92,-1000,0
Evangeline,73,-1000,0
Evania,27,-1000,0
Evanne,35,-1000,0
Eve,43,-1000,0
Eveleen,47,-1000,0
Evelina,24,-1000,0
Eveline,49,-1000,0
Evelyn,7,-1000,0
Evey,42,-1000,0
Evie,26,-1000,0
Evita,25,-1000,0
Evonne,63,-1000,0
Evvie,58,-1000,0
Evvy,73,-1000,0
Evy,91,-1000,0
Eyde,94,-1000,0
Eydie,43,-1000,0
Ezmeralda,5,-1000,0
Fae,92,-1000,0
Faina,96,-1000,0
Faith,6,-1000,0
Fallon,97,-1000,0
Fan,23,-1000,0
Fanchette,69,-1000,0
Fanchon,99,-1000,0
Fancie,68,-1000,0
Fancy,75,-1000,0
Fanechka,31,-1000,0
Fania,30,-1000,0
Fanni,44,-1000,0
Fannie,58,-1000,0
Fanny,93,-1000,0
Fanya,39,-1000,0
Fara,25,-1000,0
Farah,78,-1000,0
Farand,25,-1000,0
Farica,55,-1000,0
Farra,26,-1000,0
Farrah,29,-1000,0
Farrand,87,-1000,0
Faun,47,-1000,0
Faunie,26,-1000,0
Faustina,45,-1000,0
Faustine,0,-1000,0
Fawn,45,-1000,0
Fawne,90,-1000,0
Fawnia,13,-1000,0
Fay,4,-1000,0
Faydra,90,-1000,0
Faye,34,-1000,0
Fayette,18,-1000,0
Fayina,59,-1000,0
Fayre,9,-1000,0
Fayth,20,-1000,0
Faythe,79,-1000,0
Federica,35,-1000,0
Fedora,15,-1000,0
Felecia,13,-1000,0
Felicdad,13,-1000,0
Felice,62,-1000,0
Felicia,43,-1000,0
Felicity,60,-1000,0
Felicle,49,-1000,0
Felipa,5,-1000,0
Felisha,29,-1000,0
Felita,85,-1000,0
Feliza,17,-1000,0
Fenelia,84,-1000,0
Feodora,97,-1000,0
Ferdinanda,1,-1000,0
Ferdinande,8,-1000,0
Fern,89,-1000,0
Fernanda,60,-1000,0
Fernande,80,-1000,0
Fernandina,22,-1000,0
Ferne,87,-1000,0
Fey,93,-1000,0
Fiann,13,-1000,0
Fianna,16,-1000,0
Fidela,48,-1000,0
Fidelia,95,-1000,0
Fidelity,39,-1000,0
Fifi,85,-1000,0
Fifine,41,-1000,0
Filia,62,-1000,0
Filide,0,-1000,0
Filippa,15,-1000,0
Fina,42,-1000,0
Fiona,6,-1000,0
Fionna,31,-1000,0
Fionnula,52,-1000,0
Fiorenze,40,-1000,0
Fleur,78,-1000,0
Fleurette,49,-1000,0
Flo,79,-1000,0
Flor,6,-1000,0
Flora,76,-1000,0
Florance,97,-1000,0
Flore,43,-1000,0
Florella,10,-1000,0
Florence,22,-1000,0
Florencia,62,-1000,0
Florentia,18,-1000,0
Florenza,9,-1000,0
Florette,57,-1000,0
Flori,82,-1000,0
Floria,73,-1000,0
Florida,92,-1000,0
Florie,47,-1000,0
Florina,38,-1000,0
Florinda,28,-1000,0
Floris,30,-1000,0
Florri,35,-1000,0
Florrie,97,-1000,0
Florry,28,-1000,0
Flory,40,-1000,0
Flossi,6,-1000,0
Flossie,50,-1000,0
Flossy,83,-1000,0
Flss,99,-1000,0
Fran,53,-1000,0
Francene,52,-1000,0
Frances,27,-1000,0
Francesca,88,-1000,0
Francine,93,-1000,0
Francisca,93,-1000,0
Franciska,74,-1000,0
Francoise,92,-1000,0
Francyne,94,-1000,0
Frank,71,-1000,0
Frankie,61,-1000,0
Franky,69,-1000,0
Franni,94,-1000,0
Frannie,92,-1000,0
Franny,44,-1000,0
Frayda,53,-1000,0
Fred,12,-1000,0
Freda,34,-1000,0
Freddi,10,-1000,0
Freddie,43,-1000,0
Freddy,32,-1000,0
Fredelia,45,-1000,0
Frederica,98,-1000,0
Fredericka,17,-1000,0
Frederique,16,-1000,0
Fredi,12,-1000,0
Fredia,15,-1000,0
Fredra,32,-1000,0
Fredrika,97,-1000,0
Freida,44,-1000,0
Frieda,13,-1000,0
Friederike,39,-1000,0
Fulvia,62,-1000,0
Gabbey,54,-1000,0
Gabbi,6,-1000,0
Gabbie,31,-1000,0
Gabey,2,-1000,0
Gabi,53,-1000,0
Gabie,40,-1000,0
Gabriel,54,-1000,0
Gabriela,1,-1000,0
Gabriell,16,-1000,0
Gabriella,46,-1000,0
Gabrielle,97,-1000,0
Gabriellia,48,-1000,0
Gabrila,67,-1000,0
Gaby,68,-1000,0
Gae,10,-1000,0
Gael,18,-1000,0
Gail,1,-1000,0
Gale,71,-1000,0
Galina,30,-1000,0
Garland,28,-1000,0
Garnet,4,-1000,0
Garnette,63,-1000,0
Gates,7,-1000,0
Gavra,25,-1000,0
Gavrielle,82,-1000,0
Gay,86,-1000,0
Gaye,14,-1000,0
Gayel,8,-1000,0
Gayla,30,-1000,0
Gayle,5,-1000,0
Gayleen,4,-1000,0
Gaylene,9,-1000,0
Gaynor,36,-1000,0
Gelya,50,-1000,0
Gena,87,-1000,0
Gene,39,-1000,0
Geneva,90,-1000,0
Genevieve,88,-1000,0
Genevra,92,-1000,0
Genia,16,-1000,0
Genna,43,-1000,0
Genni,22,-1000,0
Gennie,70,-1000,0
Gennifer,91,-1000,0
Genny,35,-1000,0
Genovera,92,-1000,0
Genvieve,99,-1000,0
George,95,-1000,0
Georgeanna,90,-1000,0
Georgeanne,24,-1000,0
Georgena,29,-1000,0
Georgeta,88,-1000,0
Georgetta,98,-1000,0
Georgette,26,-1000,0
Georgia,50,-1000,0
Georgiana,72,-1000,0
Georgianna,83,-1000,0
Georgianne,92,-1000,0
Georgie,20,-1000,0
Georgina,16,-1000,0
Georgine,55,-1000,0
Geralda,8,-1000,0
Geraldine,91,-1000,0
Gerda,21,-1000,0
Gerhardine,89,-1000,0
Geri,48,-1000,0
Gerianna,59,-1000,0
Gerianne,16,-1000,0
Gerladina,54,-1000,0
Germain,8,-1000,0
Germaine,13,-1000,0
Germana,38,-1000,0
Gerri,76,-1000,0
Gerrie,65,-1000,0
Gerrilee,74,-1000,0
Gerry,40,-1000,0
Gert,14,-1000,0
Gerta,2,-1000,0
Gerti,55,-1000,0
Gertie,32,-1000,0
Gertrud,37,-1000,0
Gertruda,40,-1000,0
Gertrude,28,-1000,0
Gertrudis,93,-1000,0
Gerty,6,-1000,0
Giacinta,74,-1000,0
Giana,12,-1000,0
Gianina,82,-1000,0
Gianna,72,-1000,0
Gigi,24,-1000,0
Gilberta,53,-1000,0
Gilberte,67,-1000,0
Gilbertina,43,-1000,0
Gilbertine,41,-1000,0
Gilda,60,-1000,0
Gilemette,71,-1000,0
Gill,57,-1000,0
Gillan,57,-1000,0
Gilli,31,-1000,0
Gillian,44,-1000,0
Gillie,76,-1000,0
Gilligan,8,-1000,0
Gilly,72,-1000,0
Gina,83,-1000,0
Ginelle,79,-1000,0
Ginevra,63,-1000,0
Ginger,13,-1000,0
Ginni,45,-1000,0
Ginnie,58,-1000,0
Ginnifer,24,-1000,0
Ginny,70,-1000,0
Giorgia,66,-1000,0
Giovanna,0,-1000,0
Gipsy,80,-1000,0
Giralda,54,-1000,0
Gisela,66,-1000,0
Gisele,85,-1000,0
Gisella,78,-1000,0
Giselle,98,-1000,0
Giuditta,94,-1000,0
Giulia,72,-1000,0
Giulietta,13,-1000,0
Giustina,80,-1000,0
Gizela,8,-1000,0
Glad,88,-1000,0
Gladi,84,-1000,0
Gladys,12,-1000,0
Gleda,62,-1000,0
Glen,79,-1000,0
Glenda,72,-1000,0
Glenine,49,-1000,0
Glenn,28,-1000,0
Glenna,98,-1000,0
Glennie,21,-1000,0
Glennis,3,-1000,0
Glori,52,-1000,0
Gloria,73,-1000,0
Gloriana,30,-1000,0
Gloriane,63,-1000,0
Glory,12,-1000,0
Glyn,89,-1000,0
Glynda,52,-1000,0
Glynis,92,-1000,0
Glynnis,42,-1000,0
Gnni,82,-1000,0
Godiva,63,-1000,0
Golda,9,-1000,0
Goldarina,87,-1000,0
Goldi,41,-1000,0
Goldia,80,-1000,0
Goldie,75,-1000,0
Goldina,99,-1000,0
Goldy,97,-1000,0
Grace,17,-1000,0
Gracia,71,-1000,0
Gracie,70,-1000,0
Grata,24,-1000,0
Gratia,20,-1000,0
Gratiana,91,-1000,0
Gray,85,-1000,0
Grayce,85,-1000,0
Grazia,24,-1000,0
Greer,88,-1000,0
Greta,17,-1000,0
Gretal,68,-1000,0
Gretchen,38,-1000,0
Grete,32,-1000,0
Gretel,8,-1000,0
Grethel,21,-1000,0
Gretna,7,-1000,0
Gretta,18,-1000,0
Grier,68,-1000,0
Griselda,77,-1000,0
Grissel,56,-1000,0
Guendolen,33,-1000,0
Guenevere,54,-1000,0
Guenna,65,-1000,0
Guglielma,21,-1000,0
Gui,24,-1000,0
Guillema,59,-1000,0
Guillemette,46,-1000,0
Guinevere,46,-1000,0
Guinna,32,-1000,0
Gunilla,6,-1000,0
Gus,36,-1000,0
Gusella,79,-1000,0
Gussi,62,-1000,0
Gussie,22,-1000,0
Gussy,37,-1000,0
Gusta,45,-1000,0
Gusti,36,-1000,0
Gustie,51,-1000,0
Gusty,32,-1000,0
Gwen,12,-1000,0
Gwendolen,60,-1000,0
Gwendolin,34,-1000,0
Gwendolyn,96,-1000,0
Gweneth,57,-1000,0
Gwenette,23,-1000,0
Gwenneth,19,-1000,0
Gwenni,54,-1000,0
Gwennie,13,-1000,0
Gwenny,35,-1000,0
Gwenora,57,-1000,0
Gwenore,59,-1000,0
Gwyn,73,-1000,0
Gwyneth,82,-1000,0
Gwynne,44,-1000,0
Gypsy,26,-1000,0
Hadria,0,-1000,0
Hailee,71,-1000,0
Haily,2,-1000,0
Haleigh,89,-1000,0
Halette,37,-1000,0
Haley,15,-1000,0
Hali,98,-1000,0
Halie,28,-1000,0
Halimeda,80,-1000,0
Halley,67,-1000,0
Halli,26,-1000,0
Hallie,18,-1000,0
Hally,25,-1000,0
Hana,6,-1000,0
Hanna,9,-1000,0
Hannah,55,-1000,0
Hanni,55,-1000,0
Hannie,87,-1000,0
Hannis,28,-1000,0
Hanny,58,-1000,0
Happy,1,-1000,0
Harlene,69,-1000,0
Harley,72,-1000,0
Harli,50,-1000,0
Harlie,86,-1000,0
Harmonia,3,-1000,0
Harmonie,82,-1000,0
Harmony,32,-1000,0
Harri,86,-1000,0
Harrie,92,-1000,0
Harriet,67,-1000,0
Harriett,88,-1000,0
Harrietta,55,-1000,0
Harriette,78,-1000,0
Harriot,18,-1000,0
Harriott,84,-1000,0
Hatti,51,-1000,0
Hattie,27,-1000,0
Hatty,15,-1000,0
Hayley,52,-1000,0
Hazel,64,-1000,0
Heath,38,-1000,0
Heather,82,-1000,0
Heda,45,-1000,0
Hedda,6,-1000,0
Heddi,97,-1000,0
Heddie,3,-1000,0
Hedi,16,-1000,0
Hedvig,22,-1000,0
Hedvige,77,-1000,0
Hedwig,18,-1000,0
Hedwiga,99,-1000,0
Hedy,51,-1000,0
Heida,54,-1000,0
Heidi,99,-1000,0
Heidie,70,-1000,0
Helaina,64,-1000,0
Helaine,0,-1000,0
Helen,29,-1000,0
Helen-Elizabeth,51,-1000,0
Helena,45,-1000,0
Helene,30,-1000,0
Helenka,67,-1000,0
Helga,18,-1000,0
Helge,99,-1000,0
Helli,10,-1000,0
Heloise,46,-1000,0
Helsa,23,-1000,0
Helyn,88,-1000,0
Hendrika,91,-1000,0
Henka,68,-1000,0
